Nome do Hotel,URL
passagem concept hotel e spa,https://qa.almosafer.com/en/hotel/details/atg/passagem-concept-hotel-e-spa-1071211
passagem concept hotel e spa,https://www.booking.com/reviews/br/hotel/pousada-recanto-da-passagem.html
passagem concept hotel e spa,https://qa.almosafer.com/en/hotel/details/atg/passagem-concept-hotel-e-spa-1071211
apart hotel porto príncipe,https://www.booking.com/reviews/br/hotel/residencial-porto-prancipe.html
apart hotel porto príncipe,https://www.booking.com/hotel/br/residencial-porto-prancipe.tl.html
apart hotel porto príncipe,https://www.booking.com/hotel/br/residencial-porto-prancipe.et.html
apart hotel porto príncipe,https://www.booking.com/hotel/br/residencial-porto-prancipe.id.html
apart hotel porto príncipe,https://qa.almosafer.com/en/hotel/details/atg/residencial-porto-prncipe-1506829
hotel solar do arco,https://bh.almosafer.com/en/hotel/details/atg/hotel-solar-do-arco-1412788
hotel solar do arco,https://www.booking.com/reviews/br/hotel/solar-do-arco.en-gb.html
