Nome do Hotel,URL
bragança's houses,https://www.booking.com/hotel/br/casa-braga-cabo-frio-cabo-frio.html
bragança's houses,https://www.booking.com/city/br/cabo-frio.en-gb.html
bragança's houses,https://www.booking.com/hotel/br/cabo-frio-braga-aluguel-economico.html
bragança's houses,https://om.almosafer.com/en/hotel/details/atg/premium-cabo-frio-1627451
bragança's houses,https://www.booking.com/hotel/br/cabo-frio-barato.en-gb.html
