Nome do Hotel,URL
loft praia dos anjos,https://om.almosafer.com/en/hotel/details/atg/pousada-loft-praia-dos-anjos-1609303
loft praia dos anjos,https://www.booking.com/reviews/br/hotel/loft-praia-dos-anjos-arraial-do-cabo.html
loft praia dos anjos,https://www.booking.com/reviews/br/hotel/loft-praia-dos-anjos-arraial-do-cabo.html
loft praia dos anjos,https://www.booking.com/city/br/cabo-frio.html
